age,work_cate,fnlwgt,education,edu_nums,marital,profession,relation,race,gender,earnings,loss,hour,motherland,label
31,0,111883,0,9,1,1,9,0,0,0,0,40,0,0
50,0,146429,0,9,0,1,0,0,0,0,0,40,0,0
19,0,472807,28,2,1,15,9,0,0,0,0,52,2,0
28,0,285294,2,13,0,4,8,2,2,15024,0,45,0,1
23,0,184665,0,9,1,3,1,0,2,0,0,50,0,0
35,0,205852,0,9,0,15,0,0,0,0,0,40,0,0
28,0,83879,0,9,0,9,0,2,0,0,0,40,0,0
27,0,178564,1,10,1,3,3,0,0,0,0,30,0,0
46,7,168796,2,13,0,4,0,0,0,0,0,55,0,0
27,0,269444,0,9,4,15,1,0,0,0,0,40,0,0
25,0,47353,11,6,0,5,8,0,2,0,0,40,0,0
34,7,29254,1,10,0,1,0,0,0,0,0,70,0,0
33,0,155343,0,9,1,9,5,0,0,0,0,40,0,0
36,0,234271,1,10,1,1,1,0,2,0,0,40,0,0
30,0,257849,13,4,0,1,0,0,0,0,0,48,0,0
23,0,228230,1,10,0,4,8,0,2,0,0,47,0,0
36,0,227615,21,3,10,1,9,0,0,0,0,32,2,0
29,0,406826,2,13,1,0,1,0,2,0,0,45,0,0
50,2,27539,1,10,0,17,0,0,0,7688,0,40,0,1
19,0,97261,19,8,1,15,1,0,0,0,0,40,0,0
20,4,232022,1,10,1,11,3,0,2,0,0,40,0,0
52,10,168539,0,9,0,9,0,0,0,0,0,40,0,1
20,0,515797,0,9,0,1,0,0,0,0,0,40,0,0
22,0,351381,7,11,1,3,1,0,2,0,0,40,0,0
34,0,161018,1,10,0,4,0,0,0,0,0,55,0,1
60,0,26721,1,10,0,1,0,0,0,0,0,40,0,0
19,0,164123,8,7,1,5,1,2,0,0,0,40,0,0
59,2,98418,0,9,0,17,0,0,0,0,0,20,0,0
36,0,29814,0,9,1,14,9,0,0,0,0,50,0,0
25,0,254613,0,9,1,1,3,0,0,0,0,40,13,0
49,0,207677,13,4,4,1,1,0,0,0,0,70,0,0
25,2,217030,0,9,1,5,5,0,2,0,0,30,0,0
50,0,171199,8,7,4,5,5,0,2,0,0,40,0,0
44,0,198270,9,12,4,0,1,0,2,0,0,43,0,0
28,4,131310,0,9,6,11,5,0,2,0,0,40,0,0
33,0,79923,1,10,0,4,0,0,0,0,0,20,0,0
40,7,475322,2,13,6,1,3,0,0,0,0,50,0,0
56,0,134286,1,10,0,2,0,0,0,0,0,45,0,0
56,2,73746,1,10,0,2,0,0,0,0,0,50,0,1
23,0,125525,2,13,1,0,3,0,0,0,0,42,0,0
38,4,155676,0,9,4,11,5,2,2,0,0,40,0,0
21,0,304949,1,10,1,0,3,0,2,0,0,10,0,0
67,0,150516,13,4,0,1,0,0,0,0,0,24,0,0
54,6,249096,7,11,0,22,0,0,0,0,0,40,0,0
50,3,164127,0,9,1,5,1,2,2,0,0,40,0,0
59,0,304779,13,4,0,9,0,0,0,0,0,40,0,0
51,0,157043,8,7,7,15,5,2,2,0,0,40,0,0
30,0,396538,0,9,6,2,5,0,2,0,0,29,0,0
42,0,510072,0,9,0,1,0,0,0,0,0,40,0,1
64,4,200017,0,9,7,11,1,0,2,0,0,20,0,0
61,4,60641,2,13,1,11,1,0,2,0,0,45,0,0
26,0,89326,2,13,1,4,1,0,0,0,0,40,0,0
47,0,200471,7,11,0,3,0,0,0,4064,0,40,0,0
78,2,82815,1,10,0,1,0,0,0,0,0,3,0,1
24,2,117210,0,9,4,1,1,0,0,0,0,50,0,0
27,0,202206,8,7,6,17,9,0,0,0,0,40,9,0
51,0,123429,6,14,0,2,0,0,0,0,0,50,0,1
46,0,353512,0,9,0,9,0,0,0,0,0,40,0,1
55,2,26683,0,9,0,17,0,0,0,0,0,60,0,0
20,0,204641,1,10,1,5,3,0,0,0,0,40,0,0
30,0,225053,0,9,0,2,0,0,0,0,0,50,0,0
36,4,98776,1,10,1,11,1,0,0,0,0,30,0,0
19,0,263932,0,9,1,5,3,0,2,0,0,20,0,0
30,0,108247,2,13,0,0,0,0,0,0,0,40,0,1
31,2,369648,9,12,0,1,1,0,0,0,0,50,0,1
26,0,339324,0,9,0,9,0,0,0,0,0,96,0,0
59,4,145574,9,12,0,11,0,0,0,0,0,35,0,1
53,0,317313,0,9,0,14,0,0,0,0,0,60,0,1
24,3,162919,1,10,1,3,1,0,2,0,0,40,0,0
24,0,186314,1,10,6,0,3,0,0,0,0,54,0,0
36,0,254202,0,9,4,2,5,0,2,0,0,50,0,0
39,0,108140,6,14,0,2,0,0,0,0,0,50,0,1
53,0,287317,0,9,4,9,5,2,0,0,0,32,0,0
75,7,81534,0,9,7,4,9,4,0,0,0,35,0,1
36,0,35945,0,9,0,2,0,0,0,0,0,50,0,1
46,7,204928,1,10,0,4,0,0,0,0,0,40,0,0
56,7,208809,0,9,0,4,0,0,0,0,1902,40,0,1
29,0,133625,0,9,0,15,0,2,0,0,0,40,0,0
60,0,71683,17,5,0,9,0,0,0,0,0,49,0,0
58,0,570562,0,9,7,4,1,0,0,0,0,38,0,0
67,2,36876,0,9,0,17,0,0,0,0,0,55,0,0
35,0,253006,1,10,0,0,0,0,0,7688,0,38,0,1
39,2,50096,1,10,0,17,0,0,0,0,0,80,0,0
37,0,336880,1,10,0,14,0,0,0,0,0,50,0,0
54,4,135840,1,10,0,11,0,0,0,0,0,50,0,0
63,2,168048,15,15,0,0,0,0,0,0,0,30,0,0
47,0,187969,8,7,4,5,1,0,2,0,0,38,0,0
23,0,117363,2,13,1,3,3,0,2,0,0,40,0,0
55,0,256526,0,9,6,9,1,0,0,4865,0,45,0,0
49,0,304416,8,7,0,4,8,0,2,0,0,40,0,0
39,0,248011,7,11,0,9,0,0,0,5178,0,40,0,1
23,0,229826,0,9,1,9,3,0,0,0,0,40,0,0
19,0,159796,1,10,1,5,3,0,2,0,0,12,0,0
44,0,165346,6,14,0,2,0,0,0,0,0,40,0,1
25,0,25386,7,11,1,5,5,6,2,0,0,40,0,0
35,0,491000,7,11,4,0,3,2,0,0,0,40,0,0
23,3,247731,0,9,4,3,3,0,2,0,0,40,13,0
48,0,180532,7,11,0,1,0,0,0,0,0,40,0,0
48,0,189462,1,10,4,15,3,0,0,2176,0,40,0,0
44,0,419134,0,9,4,3,5,2,2,0,0,40,0,0
55,2,170166,2,13,0,2,8,0,2,0,0,25,0,0
33,2,173495,0,9,0,1,0,0,0,0,0,50,0,0
18,0,423024,19,8,1,15,3,0,0,0,0,20,0,0
24,0,72119,2,13,1,3,3,0,0,2202,0,30,0,0
32,3,19302,9,12,0,22,0,0,0,0,0,56,14,1
24,6,257621,2,13,1,0,1,0,2,0,0,20,0,0
44,7,118212,2,13,0,2,0,0,0,99999,0,70,0,1
27,0,259840,2,13,0,3,0,0,0,0,0,45,0,0
39,0,115289,9,12,0,19,0,0,0,0,0,40,45,1
26,3,159662,11,6,0,5,0,0,0,0,0,40,0,0
34,0,379798,6,14,0,2,0,0,0,0,0,40,0,1
38,0,227945,6,14,0,0,0,0,0,99999,0,65,0,1
41,6,36999,6,14,0,0,0,0,0,0,0,75,0,1
73,4,131982,2,13,0,11,0,4,0,0,0,5,22,0
32,7,124052,0,9,0,4,0,0,0,0,0,50,0,0
56,3,273084,6,14,0,2,0,2,0,0,0,40,0,1
59,0,170104,2,13,0,2,0,0,0,0,1977,50,0,1
44,0,96249,1,10,0,4,0,0,0,0,0,60,0,1
35,0,140915,2,13,1,4,3,4,0,0,1590,40,16,0
52,0,230657,0,9,0,9,0,7,0,3781,0,40,27,0
30,0,195576,1,10,1,0,3,0,0,3325,0,50,0,0
23,0,117767,2,13,0,4,0,0,0,0,0,40,0,0
43,0,112763,0,9,1,3,5,0,2,8614,0,43,0,1
61,0,79827,0,9,0,2,0,0,0,0,0,50,0,0
38,0,103925,0,9,1,3,5,0,2,0,0,35,0,0
68,0,161744,11,6,0,4,0,0,0,0,0,16,0,0
41,0,106679,6,14,1,2,1,0,0,27828,0,50,0,1
42,2,196514,1,10,1,0,1,0,0,0,0,40,0,0
48,4,61985,17,5,6,11,1,6,2,0,0,20,0,0
19,0,157605,0,9,4,5,1,0,2,0,0,40,0,0
31,0,137367,8,7,10,15,1,4,0,0,0,40,11,0
40,7,110862,9,12,0,1,0,0,0,0,2377,50,0,0
32,0,74883,2,13,1,19,1,4,2,0,0,40,6,0
51,7,98642,0,9,4,2,1,0,0,14084,0,40,0,1
44,3,144778,2,13,0,0,0,0,0,0,0,40,0,1
23,0,177787,2,13,1,4,3,0,2,0,0,30,14,0
30,4,103651,8,7,0,11,0,0,0,0,0,35,0,0
44,0,162108,2,13,1,0,1,0,2,0,0,45,0,0
24,0,217602,0,9,0,17,0,0,0,0,0,60,0,0
34,0,473133,0,9,0,4,0,0,0,0,0,60,0,0
17,0,113301,8,7,1,15,3,0,0,0,0,12,3,0
61,0,80896,6,14,0,0,0,4,0,0,0,45,11,1
30,3,168387,2,13,1,2,3,0,0,0,0,40,0,0
45,0,38950,2,13,1,1,1,0,0,0,0,40,0,0
22,0,107801,7,11,1,3,3,0,2,0,0,40,0,0
49,0,191277,1,10,0,5,0,0,0,0,0,40,0,0
39,0,205359,9,12,7,3,5,0,2,0,0,45,0,0
39,4,240226,0,9,0,11,0,2,0,0,0,40,0,0
34,0,203357,1,10,1,3,9,0,2,0,0,40,0,0
52,3,153064,1,10,0,2,0,0,0,0,0,40,0,1
24,0,202959,7,11,1,3,1,0,2,0,0,40,0,0
38,0,105150,2,13,0,0,0,0,0,0,0,45,0,1
19,0,238474,8,7,1,9,3,0,0,0,0,40,0,0
24,0,1085515,0,9,1,5,1,0,2,0,0,30,0,0
25,0,82560,9,12,1,5,3,0,0,0,0,43,0,0
71,0,55965,13,4,7,14,1,0,0,0,0,10,0,0
27,0,161087,0,9,0,0,8,2,2,0,0,40,0,0
28,0,261278,7,11,1,19,1,2,2,0,0,40,0,0
54,0,182187,7,11,0,22,0,2,0,15024,0,38,15,1
18,0,138917,8,7,1,4,3,2,2,0,0,10,0,0
49,0,200198,0,9,0,5,0,2,0,0,0,40,0,0
36,0,205359,0,9,10,5,5,0,2,0,0,25,0,0
57,0,250201,0,9,7,14,5,0,0,0,0,50,0,0
56,10,67153,6,14,0,2,0,0,0,0,0,40,35,1
17,0,244523,11,6,1,5,3,0,0,0,0,20,0,0
30,0,236599,0,9,0,2,0,0,0,0,0,50,0,0
41,0,108713,11,6,1,4,3,0,2,0,0,40,0,0
26,0,177147,0,9,1,15,3,0,0,0,0,40,0,0
61,0,129246,11,6,0,1,0,0,0,0,0,48,0,0
50,4,222381,1,10,4,11,5,0,0,0,0,40,0,0
24,0,145111,0,9,1,9,1,0,0,0,0,45,0,0
44,0,62258,8,7,1,5,1,0,2,0,0,40,0,0
38,6,108293,6,14,1,0,9,0,2,0,0,40,0,0
61,4,167284,13,4,7,11,1,2,2,0,0,40,0,0
25,0,97789,2,13,1,4,3,0,0,0,0,50,0,0
34,0,111415,0,9,0,4,0,0,0,0,0,70,0,0
38,0,374524,1,10,1,14,1,0,0,0,0,40,0,0
42,0,287244,0,9,0,1,0,0,0,0,0,55,0,0
17,4,341395,11,6,1,11,3,2,0,0,0,20,0,0
48,0,278039,13,4,0,9,0,0,0,0,0,40,0,0
38,0,98360,6,14,0,0,0,0,0,0,0,40,0,1
52,0,317032,0,9,0,1,0,0,0,0,0,50,0,1
55,6,294395,7,11,7,0,5,0,2,6849,0,40,0,0
41,2,240900,0,9,4,17,9,0,0,0,0,20,0,0
45,0,32896,21,3,1,9,3,0,2,0,0,35,0,0
49,0,97411,13,4,1,9,1,4,0,0,0,45,59,0
19,0,72355,1,10,1,5,1,0,0,0,0,20,0,0
39,0,342448,2,13,0,3,0,0,0,0,0,45,0,0
43,0,187702,1,10,1,5,1,0,0,2174,0,45,0,0
42,0,303388,1,10,0,2,0,0,0,0,0,65,0,0
17,0,112291,8,7,1,15,3,0,0,0,0,12,0,0
30,0,208668,9,12,1,0,1,2,2,0,0,25,0,0
61,3,28375,6,14,4,0,1,0,2,0,0,70,0,0
48,0,207277,6,14,0,2,0,0,0,15024,0,40,0,1
60,4,88675,0,9,0,11,0,0,0,0,0,40,0,0
57,0,47857,0,9,0,14,0,0,0,0,0,40,0,1
27,0,372500,21,3,0,15,0,0,0,0,0,45,2,0
24,0,190968,0,9,0,4,0,0,0,0,0,48,0,0
41,0,37997,19,8,4,14,1,0,0,0,0,84,0,1
42,0,257328,0,9,7,14,5,0,0,0,0,40,0,0
34,0,127610,2,13,1,0,3,0,2,0,0,15,0,0
22,4,139324,17,5,1,11,5,2,2,0,0,36,0,0
47,0,164423,0,9,4,2,5,0,2,0,0,43,0,0
50,0,104501,0,9,1,3,1,0,0,0,1980,40,0,0
30,0,56121,0,9,1,1,1,0,0,0,0,40,0,0
38,0,296212,2,13,0,1,0,0,0,0,0,45,0,0
31,0,157640,0,9,0,0,0,0,0,0,0,55,0,1
44,0,222504,1,10,0,3,8,0,2,0,0,45,0,1
34,0,261023,1,10,0,1,0,0,0,0,1651,38,0,0
52,0,146567,0,9,4,9,1,2,0,14344,0,40,0,1
34,0,116910,0,9,0,1,0,0,0,0,0,50,0,0
31,0,132601,1,10,0,2,0,0,0,0,0,40,0,0
68,0,185537,1,10,4,4,1,0,2,0,0,20,0,0
22,0,500720,0,9,1,3,3,0,2,0,0,40,2,0
42,0,182108,2,13,1,2,1,0,2,0,0,35,0,0
37,0,231491,0,9,0,1,0,0,0,0,0,35,0,0
36,2,239415,0,9,0,17,0,0,0,0,0,35,0,0
38,0,179262,1,10,4,3,5,0,2,0,0,30,0,0
72,14,121004,0,9,0,5,0,0,0,0,0,55,0,0
40,0,252392,21,3,0,5,0,0,0,0,0,40,2,0
19,0,163578,1,10,1,4,3,0,0,0,0,30,0,0
55,0,143266,7,11,0,1,0,0,0,0,0,50,68,1
30,0,285902,9,12,0,1,0,0,0,0,0,40,0,0
52,0,113094,2,13,6,3,5,0,2,0,1092,40,0,0
29,0,278637,2,13,0,4,0,0,0,3103,0,45,0,1
41,0,174540,1,10,0,0,0,2,0,0,0,4,0,0
29,0,188729,2,13,1,3,1,0,2,0,0,45,0,0
24,0,72143,2,13,1,4,1,0,2,0,0,20,0,0
46,2,328216,15,15,0,0,0,0,0,0,0,45,0,1
44,0,165815,0,9,0,2,0,0,0,0,0,60,0,1
17,0,317702,11,6,1,4,3,2,2,0,0,15,0,0
35,0,215323,7,11,4,5,5,0,2,0,0,35,0,0
38,0,192939,0,9,4,1,5,0,0,0,0,40,0,0
36,0,156352,17,5,1,15,3,0,0,0,0,40,0,0
24,0,155066,8,7,0,9,0,0,0,0,0,60,0,0
38,2,152621,2,13,0,17,0,0,0,0,0,99,0,0
19,0,298891,8,7,1,4,1,0,2,0,0,40,67,0
30,0,193298,0,9,0,14,0,0,0,0,0,45,0,0
36,3,150309,7,11,0,14,0,6,0,0,0,40,0,0
27,0,384308,1,10,1,1,1,0,0,0,0,45,0,0
27,0,305647,9,12,0,3,0,0,0,0,0,40,0,1
66,4,182378,13,4,0,11,0,0,0,0,0,30,0,0
65,10,23494,1,10,0,2,0,2,0,0,2174,40,0,1
37,0,421633,6,14,1,2,1,2,2,0,0,40,0,1
17,0,57723,8,7,1,4,3,0,0,0,0,30,0,0
19,4,307837,1,10,1,11,3,0,0,0,0,40,0,0
57,0,103540,21,3,0,14,0,2,0,0,0,50,0,0
54,2,136224,6,14,4,0,1,0,2,0,0,30,0,0
21,0,231573,1,10,1,5,1,0,2,0,0,40,0,0
43,0,242804,0,9,6,15,1,0,0,0,0,40,0,0
50,0,163671,0,9,0,1,0,0,0,0,0,40,0,0
38,0,287701,8,7,0,15,0,0,0,0,0,48,0,1
31,0,187560,0,9,0,0,0,0,0,15024,0,40,0,1
41,0,222504,15,15,4,0,5,0,2,0,0,38,0,0
20,0,41356,1,10,1,0,1,0,2,0,0,40,0,0
28,0,59335,2,13,0,3,9,0,2,0,0,15,0,0
62,0,84756,17,5,0,5,0,0,0,0,0,35,0,0
41,0,407425,19,8,4,9,1,2,2,0,0,40,0,0
37,0,162424,0,9,0,1,0,0,0,0,0,45,0,0
53,2,175456,1,10,0,17,0,0,0,0,0,30,0,0
28,0,52603,2,13,0,4,0,0,0,0,0,50,0,1
23,0,250630,6,14,1,0,1,0,2,0,0,30,0,0
46,2,233974,0,9,0,17,0,0,0,0,0,35,0,0
28,0,376302,0,9,1,4,1,0,2,0,0,45,0,0
50,0,195638,11,6,6,3,5,0,2,0,0,40,0,0
19,0,225775,1,10,1,1,1,0,0,0,0,45,2,0
84,0,388384,13,4,0,0,0,2,0,0,0,10,0,0
48,2,219021,15,15,0,0,0,0,0,0,0,35,0,1
61,2,168654,0,9,7,3,5,0,2,0,0,20,0,0
44,0,180609,1,10,4,1,1,0,0,0,0,42,0,0
32,0,114746,0,9,6,15,5,4,2,0,0,60,16,0
25,0,178037,1,10,1,3,3,0,0,0,0,35,0,0
47,6,160045,1,10,4,3,1,0,2,0,0,40,0,0
19,0,268524,1,10,1,4,3,0,2,0,0,15,0,0
37,0,174844,1,10,0,5,0,0,0,0,0,17,0,0
28,0,82488,0,9,4,19,3,4,2,0,0,40,0,0
34,0,221167,9,12,0,3,8,0,2,0,0,40,0,1
32,2,48014,1,10,4,5,1,0,2,0,0,35,0,0
24,0,217226,1,10,1,5,1,0,0,0,0,30,0,0
22,4,177902,1,10,1,11,1,4,2,0,0,25,0,0
30,0,39386,1,10,0,2,0,2,0,0,0,99,0,0
56,0,37394,6,14,0,2,0,0,0,0,0,40,0,0
30,0,115426,2,13,0,4,0,0,0,0,0,40,0,1
28,0,114158,1,10,1,3,3,0,2,0,0,26,0,0
40,0,119101,1,10,0,1,0,0,0,0,1887,68,0,1
28,0,360527,1,10,1,4,1,0,0,0,0,45,0,0
39,0,225544,19,8,1,15,1,0,0,0,0,40,0,0
33,2,108438,0,9,0,1,0,0,0,0,0,40,0,1
23,0,230315,1,10,1,5,1,4,0,0,0,40,19,0
32,0,158002,1,10,1,9,9,0,0,0,0,55,47,0
37,0,179468,0,9,0,1,0,0,0,0,0,40,0,0
71,0,99894,21,3,7,26,1,4,2,0,0,75,0,0
30,0,270889,1,10,0,3,0,0,0,0,0,40,0,1
20,0,42279,1,10,1,2,1,0,2,0,0,40,0,0
53,10,167380,0,9,0,14,0,0,0,0,1740,50,0,0
42,0,274913,0,9,4,1,5,0,0,0,0,45,0,0
44,0,35910,2,13,0,2,0,0,0,0,1902,56,0,1
26,0,68001,6,14,1,0,1,0,2,0,0,40,0,0
21,0,27162,1,10,1,5,3,0,2,0,0,16,0,0
37,2,286146,0,9,10,5,5,2,2,0,0,40,0,0
36,3,95462,2,13,4,0,5,0,2,0,0,40,0,0
25,0,50103,0,9,1,4,5,0,2,0,0,40,0,0
54,0,511668,20,16,0,2,0,0,0,0,1977,43,0,1
38,7,189679,2,13,0,0,0,0,0,0,0,50,0,1
29,0,115064,0,9,1,5,1,0,0,0,0,40,0,0
20,6,215443,1,10,1,1,3,0,0,0,0,38,0,0
32,0,174789,0,9,1,1,9,0,0,0,0,50,0,0
24,0,91999,9,12,1,2,1,0,0,0,0,20,0,0
59,10,100931,0,9,0,3,0,0,0,0,0,40,0,1
56,2,119069,2,13,0,3,0,0,0,0,0,40,0,1
40,2,277488,0,9,4,14,1,0,0,0,0,84,0,0
35,0,265662,2,13,0,4,0,0,0,0,0,40,0,1
38,0,114591,2,13,0,0,8,0,2,15024,0,40,0,1
24,0,227594,1,10,1,4,3,0,2,0,0,20,0,0
30,0,129707,1,10,0,4,0,0,0,0,1848,40,0,1
61,4,175032,0,9,0,11,0,0,0,0,0,40,0,0
36,0,133569,28,2,1,17,1,0,0,0,0,40,2,0
20,3,308654,1,10,1,22,3,4,2,0,0,20,0,0
36,0,156084,0,9,1,4,3,0,2,0,0,40,0,0
45,10,380127,2,13,1,2,1,0,2,0,0,40,0,0
22,0,210781,2,13,1,3,3,0,2,0,0,40,0,0
31,0,189759,0,9,1,17,1,0,0,0,2001,40,0,0
34,0,258675,0,9,1,14,3,0,0,0,0,40,0,0
24,0,223367,8,7,1,1,5,0,0,0,0,40,0,0
42,4,204817,17,5,1,11,3,2,0,0,0,35,0,0
23,0,409230,2,13,1,4,1,0,0,0,0,25,0,0
46,10,308077,15,15,6,0,5,0,2,0,0,40,7,1
60,0,159049,15,15,0,0,0,0,0,0,0,70,7,1
40,0,353142,1,10,4,9,5,2,2,0,0,40,0,0
55,0,143030,0,9,4,9,1,0,2,0,0,40,0,0
47,0,304857,6,14,6,19,1,0,0,27828,0,40,0,1
28,0,30912,0,9,0,5,0,0,0,0,0,43,0,0
55,0,125000,15,15,0,2,0,0,0,0,0,60,0,1
47,0,181363,6,14,0,0,0,0,0,0,0,40,0,1
54,0,338620,6,14,0,2,0,0,0,0,0,52,0,1
32,0,115989,8,7,0,5,8,0,2,0,0,60,0,0
38,0,111128,9,12,0,2,0,0,0,0,0,40,0,1
61,2,201273,1,10,7,9,1,0,2,0,0,40,0,0
62,7,137354,6,14,0,0,0,4,0,0,0,40,16,0
29,0,133420,1,10,0,1,0,0,0,5013,0,40,0,0
26,0,192208,0,9,1,22,1,2,2,0,0,32,0,0
19,0,220001,1,10,1,17,3,0,0,0,0,50,0,0
40,0,352612,11,6,0,1,0,0,0,0,0,40,0,0
36,0,169426,0,9,0,9,0,0,0,7298,0,40,0,1
42,0,319016,0,9,0,14,0,0,0,2885,0,45,0,0
55,0,119751,6,14,1,0,9,4,2,0,0,40,58,0
55,0,202220,0,9,0,5,8,2,2,2407,0,35,0,0
43,2,99220,2,13,0,4,0,0,0,0,0,40,0,1
39,0,111275,0,9,0,1,0,0,0,0,0,40,0,0
38,10,261241,1,10,0,3,0,0,0,0,0,45,0,1
28,0,261725,0,9,1,5,5,0,2,0,0,40,2,0
36,0,182013,1,10,4,19,5,0,2,0,0,40,0,0
49,0,40666,1,10,0,17,0,0,0,0,0,50,0,0
41,0,216461,1,10,4,3,3,2,2,0,0,40,0,0
60,0,320376,13,4,0,9,8,0,2,0,0,40,0,0
35,0,282951,2,13,0,2,0,0,0,0,0,70,0,0
36,6,166697,2,13,4,0,5,0,2,0,0,40,0,0
51,0,290856,0,9,0,3,0,0,0,0,0,40,0,1
23,0,455361,0,9,1,5,1,0,0,0,0,40,23,0
51,0,82783,0,9,0,1,0,0,0,0,0,40,0,0
17,0,56536,8,7,1,4,3,0,2,1055,0,18,11,0
33,2,109959,1,10,0,4,0,0,0,0,0,25,0,0
50,0,177927,0,9,4,22,1,0,0,0,0,40,0,0
38,0,192337,19,8,0,1,0,0,0,0,0,40,0,1
18,0,236272,0,9,1,3,3,0,2,0,0,35,0,0
26,0,33610,0,9,1,14,3,0,0,0,0,40,0,0
21,0,209483,1,10,1,4,3,0,2,0,0,47,0,0
26,0,247006,0,9,0,2,0,0,0,0,0,52,0,0
30,3,311913,0,9,0,3,8,0,2,0,0,40,0,1
39,4,204756,1,10,4,11,1,0,2,0,0,20,0,0
33,3,300681,0,9,1,5,1,2,0,0,0,40,0,0
42,6,24264,1,10,4,14,5,0,0,0,0,38,0,0
28,0,266070,15,15,1,0,1,0,2,0,0,50,0,0
20,0,226978,0,9,1,5,3,0,0,0,0,35,0,0
66,3,362165,2,13,7,0,1,2,2,0,2206,25,0,0
31,0,341672,1,10,0,3,0,4,0,0,0,50,11,0
36,0,179488,1,10,4,3,5,0,0,0,0,40,8,0
39,10,243872,9,12,1,0,1,0,0,0,0,40,0,1
52,0,259583,0,9,0,3,0,0,0,0,0,40,0,0
61,0,159822,13,4,0,1,0,0,0,7688,0,40,26,1
27,0,219863,0,9,0,14,0,0,0,0,0,40,0,0
45,0,206947,0,9,4,3,1,0,2,0,0,50,0,0
21,0,245572,17,5,1,5,3,6,0,0,0,40,0,0
25,0,38488,0,9,1,3,3,0,2,0,0,40,0,0
24,0,182504,1,10,1,5,3,0,2,0,0,25,0,0
38,0,193815,9,12,0,2,0,0,0,0,0,55,18,0
51,4,521665,1,10,0,11,0,0,0,0,0,24,0,0
29,0,46442,2,13,0,0,8,0,2,0,1902,50,0,1
45,0,60267,0,9,4,3,5,0,2,0,0,38,0,0
59,0,264357,11,6,0,14,0,0,0,0,0,50,0,0
41,0,191814,0,9,0,3,3,0,0,0,0,40,0,0
23,0,107882,2,13,1,3,3,0,2,0,0,40,0,0
43,0,174575,1,10,4,3,1,0,0,0,0,45,0,0
17,0,143331,8,7,1,4,3,0,0,0,0,20,0,0
32,0,126132,2,13,0,2,0,0,0,15024,0,50,0,1
42,0,198619,7,11,0,9,0,0,0,0,0,40,0,0
68,0,211287,6,14,0,2,0,0,0,0,2392,40,0,1
55,10,238192,0,9,0,19,0,0,0,0,1887,40,0,1
43,0,257780,0,9,0,3,0,0,0,0,0,40,0,0
61,0,183355,0,9,0,3,0,0,0,0,0,40,0,1
28,0,148429,0,9,0,9,0,0,0,0,0,40,0,0
47,0,71221,0,9,4,9,5,0,2,0,0,60,0,0
21,2,236769,13,4,1,1,1,0,0,0,0,40,0,0
39,0,32146,1,10,1,1,1,0,0,0,0,40,0,0
39,0,347491,8,7,4,1,1,0,0,0,1876,46,0,0
34,0,180714,1,10,0,14,0,2,0,0,2179,40,0,0
57,4,188877,17,5,4,11,1,0,0,0,0,40,0,0
27,0,306747,2,13,4,15,3,2,0,0,0,40,0,0
21,6,478457,1,10,1,5,3,2,2,0,0,12,0,0
25,0,248990,21,3,1,9,1,0,0,0,0,40,2,0
51,7,46281,1,10,0,4,0,0,0,0,0,50,0,1
35,0,148015,2,13,1,4,3,2,2,0,0,40,0,0
19,0,278115,1,10,1,5,3,0,0,0,0,12,0,0
27,0,190525,2,13,0,2,0,0,0,7298,0,55,0,1
34,0,176673,1,10,1,4,9,2,2,0,0,35,0,0
33,4,202366,0,9,4,11,5,0,2,0,0,32,0,0
36,0,238415,0,9,4,1,5,0,0,0,0,40,0,0
33,2,37939,2,13,0,1,0,0,0,0,0,35,0,0
60,2,35649,2,13,0,1,0,0,0,0,0,40,0,0
42,0,383493,1,10,0,2,0,0,0,15024,0,50,0,1
47,10,204900,0,9,0,0,8,2,2,0,0,40,0,0
42,0,20809,0,9,4,1,1,0,0,0,0,75,0,1
34,0,148207,1,10,0,2,0,0,0,0,0,65,0,1
21,0,200153,0,9,1,5,3,0,2,0,0,32,0,0
30,0,169496,6,14,0,5,0,0,0,0,0,15,0,1
53,0,22978,6,14,0,2,8,0,2,0,0,50,0,1
34,0,366898,0,9,0,1,0,0,0,0,0,40,7,0
37,0,324947,2,13,0,15,0,0,0,0,0,40,0,0
27,0,321577,0,9,1,3,3,2,2,0,0,40,0,0
31,0,241360,2,13,1,4,1,0,0,0,0,40,0,0
30,0,207564,1,10,0,3,8,0,2,0,0,40,0,0
33,0,220860,0,9,4,14,1,0,0,0,0,45,0,0
41,3,336571,1,10,0,2,0,0,0,0,0,40,0,0
23,6,56402,1,10,0,0,0,0,0,0,0,30,0,0
65,0,180280,1,10,0,2,8,0,2,0,0,40,0,0
30,0,81282,0,9,1,5,5,0,2,0,0,40,0,0
51,0,86332,7,11,0,5,0,0,0,4064,0,55,0,0
30,3,27051,1,10,1,15,3,0,0,0,0,40,0,0
49,0,287647,6,14,4,4,1,0,0,4787,0,45,0,1
37,2,183735,0,9,0,0,0,0,0,3137,0,30,0,0
42,0,100800,0,9,1,1,1,0,0,0,0,40,0,0
62,0,155094,7,11,0,2,8,0,2,0,0,45,0,1
67,4,102693,0,9,7,11,1,0,0,1086,0,35,0,0
31,0,151053,1,10,0,14,0,0,0,5178,0,40,0,1
50,0,548361,2,13,0,19,0,0,0,0,0,20,0,1
33,0,173858,2,13,0,3,9,4,0,0,0,40,11,0
27,0,347153,1,10,1,14,9,0,0,0,0,40,0,0
31,0,319146,7,11,0,1,0,0,0,4386,0,40,2,1
